582, 2.0084369219
583, 2.0081201063
584, 2.0099966725
585, 2.0093216442
586, 2.0065367236
587, 2.0053678145
588, 2.0038731902
589, 2.0033878546
590, 2.0042052287
591, 2.0061276410
592, 2.0062175730
593, 2.0057856101
594, 2.0069573838
595, 2.0068152130
596, 2.0081559558
597, 2.0085838523
598, 2.0080163216
599, 2.0059477610
600, 2.0038258206
601, 2.0054195766
602, 2.0023941646
603, 2.0042077574
604, 2.0053929714
605, 2.0022730999
606, 2.0040864129
607, 2.0059603933
608, 2.0075776363
609, 2.0087849282
610, 2.0098687285
611, 2.0076893837
612, 2.0086276147
613, 2.0101603104
614, 2.0088871197
615, 2.0091433431
616, 2.0090810415
617, 2.0083642830
618, 2.0067481963
619, 2.0078956245
620, 2.0049430350
621, 2.0045105089
622, 2.0036996673
623, 2.0035688484
624, 2.0050061682
625, 2.0068211410
626, 2.0084729548
627, 2.0056308426
628, 2.0057678407
629, 2.0060079776
630, 2.0043897555
631, 2.0035701462
632, 2.0049455783
633, 2.0036101826
634, 2.0043531075
635, 2.0051937979
636, 2.0040352703
637, 2.0032670186
638, 2.0030297715
639, 2.0047855576
640, 2.0065617226
641, 2.0052733654
642, 2.0070111646
643, 2.0066984536
644, 2.0071913584
645, 2.0087508795
646, 2.0104100310
647, 2.0121496630
648, 2.0123902323
649, 2.0140894560
650, 2.0136632970
651, 2.0140922158
652, 2.0153294952
653, 2.0164947196
654, 2.0141752714
655, 2.0113949420
656, 2.0107281047
657, 2.0120461266
658, 2.0096244728
659, 2.0075398337
660, 2.0089806764
661, 2.0080217872
662, 2.0080346280
663, 2.0082694181
664, 2.0087399216
665, 2.0067046035
666, 2.0083690992
667, 2.0098229205
668, 2.0081724064
669, 2.0092898371
670, 2.0073195275
671, 2.0088188245
672, 2.0104733271
673, 2.0118931641
674, 2.0133242204
675, 2.0130551928
676, 2.0103043986
677, 2.0079285821
678, 2.0085629448
679, 2.0089576248
680, 2.0104703296
681, 2.0088923903
682, 2.0105455407
683, 2.0085058688
684, 2.0088035471
685, 2.0103491742
